cod_aff_form#program_name#selectivity#geolocation#city#cod_uai#available_places#percent_admitted#number_applicants#percent_scholarship#out_of_sector_candidates#L2_continuation_rate#diploma_earned_ontime
20238#BTS - Services - Gestion de la PME#formation sélective#{'lon': -61.7241, 'lat': 15.9927}#Basse-Terre#9710991A#20.0#75.0#41.0#45.0#25.0#82.4#62.0
20257#BTS - Services - Communication#formation sélective#{'lon': 2.5691100000000002, 'lat': 48.9306}#Vaujours#0931799A#4.0#52.0#263.0#16.0#13.0##
20416#BTS - Services - Management en hôtellerie restauration#formation sélective#{'lon': 7.70977, 'lat': 48.6072}#Schiltigheim#0672602P#######
20502#Licence - Droit - Parcours Droit et Techniques de l'Assurance#formation non sélective#{'lon': -0.4907, 'lat': 46.3276}#Niort#0791103V#50.0#100.0#238.0#16.0#50.0#41.4#48.3
20509#Licence - Langues étrangères appliquées - Parcours LEA Anglais-Turc#formation non sélective#{'lon': 5.44724, 'lat': 43.5154}#Aix-en-Provence#0134017W#35.0#98.0#107.0#42.0#50.0#39.7#44.1
20519#BUT - Carrières sociales parcours villes et territoires durables#formation sélective#{'lon': 3.2225, 'lat': 43.3467}#Béziers#0341884N#######
20609#BTS - Services - Tourisme#formation sélective#{'lon': 3.89428, 'lat': 45.0486}#Le Puy-en-Velay#0430021P#18.0#####86.6#74.5
20690#Licence - Arts - Parcours Musicologie#formation non sélective#{'lon': 4.00056, 'lat': 49.237}#Reims#0511296G#60.0#100.0#261.0#20.0#50.0#54.3#50.2
20710#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER Espagnol#formation non sélective#{'lon': -1.41974, 'lat': 46.6728}#La Roche-sur-Yon#0851415B#50.0#98.0#41.0###38.6#38.7
20782#BTS - Production - Systèmes numériques - Option électronique et communication - Entièrement en distanciel#formation sélective#{'lon': 5.73339, 'lat': 45.1607}#Grenoble#0381629P#######
20794#BTS - Services - Commerce International - Entièrement en distanciel#formation sélective#{'lon': 4.82018, 'lat': 45.7797}#Lyon 4e  Arrondissement#0690276A#2400.0#100.0#1562.0###87.3#
20836#Licence - Portail Philosophie, Anthropologie, Lettres#formation non sélective#{'lon': 5.44724, 'lat': 43.5154}#Aix-en-Provence#0134017W#######
20897#Licence - Humanités - Parcours Humanités et Sciences Humaines - Entièrement en distanciel#formation non sélective#{'lon': 2.21449, 'lat': 48.9035}#Nanterre#0921204J#100.0#99.0#666.0#8.0###
20968#Licence - Lettres, langues - Parcours Majeure Espagnol - Mineure Lettres#formation non sélective#{'lon': 9.15599, 'lat': 42.30509}#Corte#7200664J#######
20975#Double licence - Philosophie / Droit - Double licence Philosophie - Droit#formation sélective#{'lon': 7.23772, 'lat': 43.6923}#Nice#0062205P#35.0#45.0#412.0#19.0##39.2#41.3
21065#Mention complémentaire - Technicien en chaudronnerie aéronautique et spatiale#formation sélective#{'lon': 0.3695, 'lat': 46.581}#Poitiers#0860823C#######
21177#Licence - Arts - Parcours pratique théâtre#formation sélective#{'lon': -4.48832, 'lat': 48.3921}#Brest#0290346U#8.0#13.0#121.0#21.0##54.3#50.2
21275#BPJEPS - Spécialité Educateur sportif - Mention Activités physiques pour tous#formation sélective#{'lon': -0.6004900000000001, 'lat': 44.7984}#Talence#0330159U#10.0#4.0#617.0#17.0###
21291#BPJEPS - Spécialité Educateur sportif - Mention Activités physiques pour tous#formation sélective#{'lon': 5.08085, 'lat': 47.3118}#Dijon#0210071N#3.0######
21295#BPJEPS - Spécialité Educateur sportif - Mention Activités de la forme#formation sélective#{'lon': 55.4724, 'lat': -20.8898}#Saint-Denis#9740911X#3.0######
21299#BPJEPS - Spécialité Educateur sportif - Mention Activités de la forme#formation sélective#{'lon': 6.21618, 'lat': 48.703}#Essey-lès-Nancy#0540098N#3.0#1.0#136.0####
21301#BPJEPS - Spécialité Educateur sportif - Mention Activités physiques pour tous#formation sélective#{'lon': 6.21618, 'lat': 48.703}#Essey-lès-Nancy#0540098N#3.0#2.0#184.0####
21304#BPJEPS - Spécialité Educateur sportif - Mention Activités physiques pour tous#formation sélective#{'lon': -61.513, 'lat': 16.2649}#Les Abymes#9710047Z#15.0######
21321#BPJEPS - Spécialité Educateur sportif - Mention Activités physiques pour tous#formation sélective#{'lon': 3.99633, 'lat': 49.2303}#Reims#0510075E#6.0#3.0#235.0####
21326#BPJEPS - Spécialité Educateur sportif - Mention Activités physiques pour tous#formation sélective#{'lon': 7.71082, 'lat': 48.5755}#Strasbourg#0670141P#4.0#3.0#180.0####
21332#BPJEPS - Spécialité Educateur sportif - Mention Activités physiques pour tous#formation sélective#{'lon': 3.03866, 'lat': 50.5798}#Wattignies#0590302H#18.0#5.0#516.0#23.0###
21420#DEJEPS - Spécialité Perfectionnement sportif - MentionVélo tout terrain#formation sélective#{'lon': 4.38954, 'lat': 44.3987}#Vallon-Pont-d'Arc#0071445H#4.0#11.0#65.0####
21480#Licence - Sciences et technologies#formation non sélective#{'lon': 7.76368, 'lat': 48.5797}#Strasbourg#0673021V#######
21486#Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Études néo-helléniques : langues et cultures grecques modernes#formation non sélective#{'lon': 7.7663, 'lat': 48.579}#Strasbourg#0673021V#20.0#100.0#41.0#33.0#50.0#38.6#38.7
21547#Licence - Droit - Parcours Droits européens#formation sélective#{'lon': 7.7663, 'lat': 48.579}#Strasbourg#0673021V#40.0#24.0#374.0#16.0##41.4#48.3
21549#Mention complémentaire - Organisateur de réception#formation sélective#{'lon': 5.76509, 'lat': 49.5233}#Longwy#0540032S#10.0#100.0#13.0####
21561#DN MADE - Graphisme - - Spécialité : Edition#formation sélective#{'lon': 6.02006, 'lat': 47.2382}#Besançon#0250008Y#17.0#24.0#587.0#18.0###
21571#DN MADE - Objet - Spécialité : Design de produits, prospective sociale#formation sélective#{'lon': 5.47086, 'lat': 47.0817}#Dole#0390013C#15.0#45.0#191.0#11.0###
21583#DN MADE - Espace - - Spécialité : Design Espace et Innovation Sociale#formation sélective#{'lon': -1.68539, 'lat': 48.0986}#Rennes#0350783L#20.0#14.0#548.0#10.0###
21595#DN MADE - Numérique - - Spécialité : Motion design et interfaces graphiques#formation sélective#{'lon': 4.82981, 'lat': 45.7679}#Lyon 1er Arrondissement#0690037R#15.0#6.0#848.0#17.0###
21598#DN MADE - Graphisme - - Spécialité : Design du livre et de l'édition#formation sélective#{'lon': 2.21153, 'lat': 48.8255}#Sèvres#0920802X#15.0#24.0#533.0#16.0###
21608#DN MADE - Objet - - Spécialité : Design de produits#formation sélective#{'lon': -4.48218, 'lat': 48.4075}#Brest#0290012F#15.0#18.0#299.0#12.0###
21620#DN MADE - Événement - - Spécialité : Espaces éphémères de marques et d'institutions culturelles#formation sélective#{'lon': 2.42027, 'lat': 48.6267}#Evry-Courcouronnes#0911828T#15.0#50.0#303.0#18.0###
21630#DN MADE - Graphisme - - Spécialité : Graphisme en action - Territoires d'Innovation Sociale#formation sélective#{'lon': 2.24623, 'lat': 48.914}#Colombes#0922427N#18.0#14.0#549.0#20.0###
21638#DN MADE - Espace - - Spécialité : Elaboration d'espaces, mutation des territoires#formation sélective#{'lon': 3.1294, 'lat': 46.9831}#Nevers#0580753D#15.0#29.0#262.0#17.0###
21656#DN MADE - Objet - - Spécialité : Unicité et séries, pluralité des pratiques et des outils du designer#formation sélective#{'lon': 3.1294, 'lat': 46.9831}#Nevers#0580753D#15.0#39.0#252.0#20.0###
21664#DN MADE - Objet - - Spécialité : designer produit#formation sélective#{'lon': 3.35784, 'lat': 46.5682}#Yzeure#0030038A#15.0#56.0#358.0#14.0###
21667#DEUST - Animation et gestion des activités physiques, sportives ou culturelles#formation sélective#{'lon': 3.08441, 'lat': 50.6115}#Lille#0597065J#40.0#46.0#857.0#17.0##63.2#56.7
21678#BTS - Production - Bâtiment#formation sélective#{'lon': 5.22398, 'lat': 46.197}#Bourg-en-Bresse#0010016M#15.0#35.0#291.0#15.0#44.0#83.8#62.6
21683#BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants#formation sélective#{'lon': 3.01904, 'lat': 43.19}#Narbonne#0110023R#30.0#94.0#476.0#10.0#57.0#81.3#57.0
21688#DN MADE - Graphisme - - Spécialité : Images et médiation#formation sélective#{'lon': 1.44138, 'lat': 44.4503}#Cahors#0460038S#15.0#26.0#195.0#16.0###
21704#DN MADE - Graphisme - - Spécialité : Édition et narration transmédia#formation sélective#{'lon': 1.41776, 'lat': 43.5922}#Toulouse#0312267W#15.0#11.0#542.0#22.0###
21708#DN MADE - Spectacle - - Spécialité : Costumier de spectacle#formation sélective#{'lon': 1.45568, 'lat': 43.5906}#Toulouse#0310056T#24.0#12.0#572.0#18.0###
21712#DN MADE - Graphisme - - Spécialité : Produits imprimés, sérigraphie, gravure#formation sélective#{'lon': 3.8537, 'lat': 44.7254}#Langogne#0480022N#16.0#71.0#116.0#14.0###
21721#DN MADE - Espace - - Spécialité : Espace événement, scénographie#formation sélective#{'lon': 2.36204, 'lat': 48.8651}#Paris  3e  Arrondissement#0750672Y#12.0#5.0#1148.0#11.0###
21739#DN MADE - Matériaux - Spécialité : Recherche et développement matière, surface et couleur ? Céramique#formation sélective#{'lon': 2.36204, 'lat': 48.8651}#Paris  3e  Arrondissement#0750672Y#9.0#8.0#315.0#12.0###
21741#DN MADE - Objet - - Spécialité : Objets et systèmes d'objets céramique#formation sélective#{'lon': 2.32809, 'lat': 48.8868}#Paris 18e  Arrondissement#0750710P#10.0#15.0#290.0#12.0###
21743#DN MADE - Objet - - Spécialité : Horlogerie, mention objet numérique et patrimoine#formation sélective#{'lon': 2.39582, 'lat': 48.8815}#Paris 19e  Arrondissement#0750712S#15.0#16.0#189.0#12.0###
21762#Licence - Portail Sciences et Techniques des Activités Physiques et Sportives#formation non sélective#{'lon': 2.42545, 'lat': 47.1036}#Bourges#0180860M#60.0#46.0#1899.0#14.0#5.0#48.6#
21779#DN MADE - Livre - - Spécialité : Images et narration#formation sélective#{'lon': 2.35242, 'lat': 48.8308}#Paris 13e  Arrondissement#0750686N#12.0#1.0#1307.0#11.0###
21783#DN MADE - Animation - - Spécialité : Cinéma d'animation 3D#formation sélective#{'lon': 2.35242, 'lat': 48.8308}#Paris 13e  Arrondissement#0750686N#12.0#2.0#2059.0#16.0###
21789#DN MADE - Matériaux - - Spécialité :  Laque#formation sélective#{'lon': 2.29483, 'lat': 48.8335}#Paris 15e  Arrondissement#0750612H#6.0#18.0#100.0#14.0###
21795#DN MADE - Graphisme - - Spécialité : Éditions & typographie imprimées et numériques#formation sélective#{'lon': 2.29483, 'lat': 48.8335}#Paris 15e  Arrondissement#0750612H#15.0#6.0#1013.0#11.0###
21818#Licence - Information et communication - Parcours Humanités et diversité des langages#formation sélective#{'lon': 2.32917, 'lat': 48.8481}#Paris  6e  Arrondissement#0753541S#120.0#48.0#670.0#4.0##62.3#63.6
21819#BUT - Management de la Logistique et des Transports - ENEPS destiné aux bacs professionnels (Seconde année possible en apprentissage)#formation sélective#{'lon': 2.23342, 'lat': 48.9494}#Argenteuil#0951946Z#15.0#42.0#67.0#33.0##71.3#
21824#DN MADE - Espace - - Spécialité : habiter le construit et son territoire#formation sélective#{'lon': 1.49452, 'lat': 43.6045}#Balma#0312408Z#15.0#18.0#384.0#14.0###
21834#BPJEPS - Spécialité Educateur sportif - Mention Activités physiques pour tous#formation sélective#{'lon': 3.40265, 'lat': 46.1328}#Bellerive-sur-Allier#0030858S#10.0#6.0#267.0#21.0###
21881#Mention complémentaire - Technicien en chaudronnerie aéronautique et spatiale#formation sélective#{'lon': 3.08771, 'lat': 45.7955}#Clermont-Ferrand#0630022G#12.0#80.0#40.0####
21906#Mention complémentaire - Technicien en chaudronnerie aéronautique et spatiale#formation sélective#{'lon': 0.06304, 'lat': 43.2296}#Tarbes#0650027B#12.0#95.0#37.0####
21918#DN MADE - Spectacle - - Spécialité : Concepteur / réalisateur de costumes#formation sélective#{'lon': 2.46544, 'lat': 48.83}#Nogent-sur-Marne#0940137N#14.0#11.0#533.0#13.0###
21938#DN MADE - Graphisme - - Spécialité : IMAGES NARRATIVES fixes et en mouvement#formation sélective#{'lon': 2.43664, 'lat': 48.8678}#Montreuil#0932116V#16.0#17.0#550.0#15.0###
21940#DN MADE - Matériaux - - Spécialité : Recherches et process en volume textile#formation sélective#{'lon': 2.21153, 'lat': 48.8255}#Sèvres#0920802X#8.0#43.0#159.0#8.0###
21941#DN MADE - Graphisme - - Spécialité : Supports didactiques et de médiation#formation sélective#{'lon': 2.21153, 'lat': 48.8255}#Sèvres#0920802X#15.0#12.0#738.0#18.0###
21947#DN MADE - Graphisme - - Spécialité : Graphisme d'interactivité#formation sélective#{'lon': 2.37453, 'lat': 48.8815}#Paris 19e  Arrondissement#0754016H#14.0#31.0#239.0#7.0###
21949#DN MADE - Graphisme - - Spécialité : Image et narration#formation sélective#{'lon': 2.32809, 'lat': 48.8868}#Paris 18e  Arrondissement#0750710P#12.0#2.0#1465.0#13.0###
21953#DN MADE - Graphisme - - Spécialité : Design de marque et communication#formation sélective#{'lon': 2.35242, 'lat': 48.8308}#Paris 13e  Arrondissement#0750686N#15.0#2.0#2014.0#13.0###
21968#DN MADE - Ornement - - Spécialité : Fresque et arts du mur#formation sélective#{'lon': 2.29483, 'lat': 48.8335}#Paris 15e  Arrondissement#0750612H#6.0#7.0#196.0#11.0###
21970#DN MADE - Objet - - Spécialité : Design produits, usages, innovation et production#formation sélective#{'lon': 2.29483, 'lat': 48.8335}#Paris 15e  Arrondissement#0750612H#15.0#8.0#725.0#7.0###
21977#DN MADE - Spectacle - - Spécialité : Sonorisation et création sonore#formation sélective#{'lon': 2.37492, 'lat': 48.8546}#Paris 11e  Arrondissement#0750558Z#8.0#10.0#254.0#11.0###
21978#DN MADE - Événement - - Spécialité : Dispositifs de communication#formation sélective#{'lon': 2.3320600000000002, 'lat': 48.8519}#Paris  6e  Arrondissement#0750502N#12.0#15.0#416.0#11.0###
21982#DN MADE - Mode - - Spécialité : Mode et textile#formation sélective#{'lon': 7.7508, 'lat': 48.5906}#Strasbourg#0671636P#18.0#14.0#418.0####
22007#Classe préparatoire aux études supérieures - Arts#formation sélective#{'lon': 4.82323, 'lat': 45.7719}#Lyon 1er Arrondissement#0690563M#24.0#40.0#192.0#7.0###
22027#BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - Parcours Marine Nationale / Maistrance - Défense#formation sélective#{'lon': 5.97776, 'lat': 43.126}#Toulon#0831616F#3.0#26.0#74.0###82.8#61.0
22031#BTS - Production - Traitement des matériaux - Parcours Marine Nationale / Maistrance - Défense#formation sélective#{'lon': 5.97776, 'lat': 43.126}#Toulon#0831616F#######
22096#Licence - Informatique - Parcours Numérique pour les environnements connectés#formation non sélective#{'lon': -1.50876, 'lat': 43.47913}#Anglet#0642131U#######
22097#Mention complémentaire - Assistance Conseil Vente à distance#formation sélective#{'lon': 55.3365, 'lat': -21.0453}#Saint-Paul#9740015Y#15.0#84.0#44.0####
22233#Mention complémentaire - Animation-gestion de projets dans le secteur sportif - Mention Activités Pour Tous (APT)#formation sélective#{'lon': 1.94185, 'lat': 47.8367}#Orléans#0450786K#15.0#97.0#71.0####
22256#Mention complémentaire - Animation-gestion de projets dans le secteur sportif#formation sélective#{'lon': 4.8621300000000005, 'lat': 45.7361}#Lyon 8e  Arrondissement#0690035N#20.0#10.0#67.0####
22260#Mention complémentaire - Animation-gestion de projets dans le secteur sportif#formation sélective#{'lon': 2.46266, 'lat': 48.7828}#Créteil#0940114N#15.0#22.0#155.0####
22581#Passerelle pour un BUT#formation sélective#{'lon': 4.08084, 'lat': 48.27}#Troyes#0100684P#24.0#80.0#46.0#32.0###
22614#Licence - Droit - Parcours International franco-allemand en droit#formation sélective#{'lon': -0.61797, 'lat': 44.797}#Talence#0333298F#15.0#77.0#117.0#7.0##41.4#48.3
22696#Double licence - Mathématiques / Sciences de la vie - Double licence Mathématiques / Sciences de la Vie#formation sélective#{'lon': 7.26667, 'lat': 43.7169}#Nice#0062205P#35.0#49.0#503.0#11.0##54.4#40.6
22702#BTS - Production - Systèmes numériques - Option informatique et réseaux#formation sélective#{'lon': 55.47906, 'lat': -20.91224}#Saint-Denis#9741620T#15.0#32.0#210.0#46.0#35.0##
22751#DEUST - Animation et gestion des activités sportives, physiques ou culturelles, parcours activités aquatiques#formation sélective#{'lon': 0.38555, 'lat': 46.5625}#Poitiers#0860856N#24.0#26.0#192.0#9.0##63.2#56.7
22813#Formation d'ingénieur Bac + 5 - Bacs généraux - 2 Sciences#formation sélective#{'lon': 3.04871, 'lat': 50.6342}#Lille#0590347G#######
22814#Formation d'ingénieur Bac + 5 - Bacs généraux - 2 Sciences#formation sélective#{'lon': 3.04871, 'lat': 50.6342}#Lille#0590347G#35.0#91.0#1705.0#4.0###
22853#Formation d'ingénieur Bac + 5 - Bac +1/+2#formation sélective#{'lon': 5.93882, 'lat': 43.1205}#Toulon#0831458J#######
22855#Formation d'ingénieur Bac + 5 - Bac +1/+2#formation sélective#{'lon': 2.21294, 'lat': 48.7836}#Vélizy-Villacoublay#0783720V#######
22860#Formation d'ingénieur Bac + 5 - Bac +1/+2#formation sélective#{'lon': 1.2720500000000001, 'lat': 45.8191}#Limoges#0870997L#######
22887#Formation d'ingénieur Bac + 5 - Bacs technologiques#formation sélective#{'lon': 2.80244, 'lat': 49.402}#Compiègne#0600075R#5.0#23.0#39.0####
22895#Formation d'ingénieur Bac + 5 - Bacs technologiques#formation sélective#{'lon': 3.04871, 'lat': 50.6342}#Lille#0590347G#5.0#90.0#70.0####
22901#Formation d'ingénieur Bac + 5 - Bacs technologiques#formation sélective#{'lon': 2.58357, 'lat': 48.83982}#Noisy-le-Grand#0932019P#######
22936#Licence - Droit - Parcours Droits français et anglais#formation sélective#{'lon': 2.34614, 'lat': 48.83672}#Paris  5e  Arrondissement#0751717J#15.0#4.0#1026.0#14.0##41.4#48.3
22960#BTS - Services - Métiers de la coiffure#formation sélective#{'lon': 5.45241, 'lat': 43.526}#Aix-en-Provence#0133305X#20.0#97.0#51.0#17.0#19.0#59.1#
22964#BTS - Services - Négociation et digitalisation de la Relation Client#formation sélective#{'lon': 5.43837, 'lat': 43.5301}#Aix-en-Provence#0133425C#18.0#43.0#392.0#20.0#36.0#83.7#69.8
22982#DEUST - Animation et gestion des activités physiques, sportives ou culturelles#formation sélective#{'lon': 2.4222900000000003, 'lat': 48.916}#Bobigny#0931391G#25.0#27.0#615.0#20.0##63.2#56.7
23015#D.E Infirmier#formation sélective#{'lon': 2.33095, 'lat': 48.8976}#Paris 18e  Arrondissement#0753026G#101.0#24.0#8168.0#20.0##86#
23016#D.E Infirmier#formation sélective#{'lon': 2.30951, 'lat': 48.9101}#Clichy#0921984G#79.0#32.0#6093.0#20.0##86#
23020#D.E Infirmier#formation sélective#{'lon': 2.1002, 'lat': 49.05197}#Pontoise#0951569P#71.0#40.0#5223.0#20.0##86#
23032#D.E Infirmier#formation sélective#{'lon': 5.03997, 'lat': 43.405}#Martigues#0132932S#40.0#27.0#6169.0#19.0##86#
23045#D.E Infirmier#formation sélective#{'lon': 0.17868, 'lat': 48.016}#Le Mans#0721317R#107.0#38.0#2572.0#15.0##86#
23047#D.E Infirmier#formation sélective#{'lon': -0.06713000000000001, 'lat': 47.7033}#La Flèche#0721410S#55.0#54.0#1916.0#15.0##86#
23059#D.E Infirmier#formation sélective#{'lon': 2.15691, 'lat': 48.4441}#Etampes#0912155Y#69.0#47.0#3869.0#20.0##86#
23069#D.E Infirmier#formation sélective#{'lon': 5.87607, 'lat': 43.1303}#Ollioules#0831025N#62.0#24.0#3297.0#14.0##86#
23070#D.E Infirmier#formation sélective#{'lon': 6.76862, 'lat': 43.43238}#Saint-Raphaël#0831059A#50.0#27.0#3492.0#14.0##86#
23079#D.E Infirmier#formation sélective#{'lon': 2.41525, 'lat': 49.37492}#Clermont#0601962G#79.0#56.0#2307.0#17.0##86#
23090#D.E Infirmier#formation sélective#{'lon': 4.11044, 'lat': 46.4583}#Paray-le-Monial#0711455W#34.0#45.0#2129.0#16.0##86#
23092#D.E Infirmier#formation sélective#{'lon': 3.55654, 'lat': 47.8044}#Auxerre#0890984L#75.0#57.0#2409.0#16.0##86#
23095#D.E Infirmier#formation sélective#{'lon': 0.23307000000000003, 'lat': 49.1453}#Lisieux#0141689K#56.0#51.0#2262.0#15.0##86#
23101#D.E Infirmier#formation sélective#{'lon': 0.08621000000000001, 'lat': 48.4236}#Alençon#0610994Z#23.0#62.0#1946.0#15.0##86#
23110#D.E Infirmier#formation sélective#{'lon': 8.76529, 'lat': 41.94827}#Ajaccio#6200053N#46.0#23.0#827.0#16.0##86#
23111#D.E Infirmier#formation sélective#{'lon': 9.45268, 'lat': 42.7068}#Bastia#7200092M#44.0#23.0#846.0#16.0##86#
23114#D.E Infirmier#formation sélective#{'lon': 5.49407, 'lat': 47.09769}#Dole#0390987L#50.0#50.0#1925.0#16.0##86#
23117#D.E Infirmier#formation sélective#{'lon': 4.39442, 'lat': 44.6117}#Aubenas#0071302C#35.0#38.0#3286.0#14.0##86#
23126#D.E Infirmier#formation sélective#{'lon': 6.11522, 'lat': 45.9326}#Epagny Metz-Tessy#0741331V#86.0#28.0#4168.0#14.0##86#
23129#D.E Infirmier#formation sélective#{'lon': 55.4503, 'lat': -20.8844}#Saint-Denis#9740839U#90.0#16.0#2529.0#28.0##86#
23135#D.E Infirmier#formation sélective#{'lon': 3.09831, 'lat': 50.6469}#Mons-en-Baroeul#0595254R#62.0#46.0#5063.0#21.0##86#
23142#D.E Infirmier#formation sélective#{'lon': 2.97128, 'lat': 50.65246}#Lille#0593203L#113.0#50.0#5179.0#21.0##86#
23149#D.E Infirmier#formation sélective#{'lon': 2.8273, 'lat': 50.4428}#Lens#0623139A#95.0#39.0#4389.0#21.0##86#
23154#D.E Infirmier#formation sélective#{'lon': 1.5337200000000002, 'lat': 45.16888}#Brive-la-Gaillarde#0190765D#51.0#43.0#2179.0#16.0##86#
23158#D.E Infirmier#formation sélective#{'lon': 5.20898, 'lat': 46.2232}#Bourg-en-Bresse#0010060K#93.0#41.0#5299.0#18.0##86#
23167#D.E Infirmier#formation sélective#{'lon': 4.83897, 'lat': 45.7469}#Lyon 7e  Arrondissement#0692526W#53.0#29.0#8503.0#18.0##86#
23181#D.E Infirmier#formation sélective#{'lon': 3.91179, 'lat': 43.62384}#Castelnau-le-Lez#0341549Z#42.0#24.0#4749.0#17.0##86#
23184#D.E Infirmier#formation sélective#{'lon': 5.9278200000000005, 'lat': 49.25972}#Val de Briey#0541774K#38.0#55.0#2580.0#17.0##86#
23190#D.E Infirmier#formation sélective#{'lon': 7.06168, 'lat': 49.10402}#Sarreguemines#0572694U#75.0#55.0#2632.0#17.0##86#
23198#D.E Infirmier#formation sélective#{'lon': 6.94599, 'lat': 48.2704}#Saint-Dié-des-Vosges#0881511P#36.0#58.0#2252.0#17.0##86#
23199#D.E Infirmier#formation sélective#{'lon': -1.53137, 'lat': 47.1983}#Nantes#0440105A#######
23212#D.E Infirmier#formation sélective#{'lon': -0.6518200000000001, 'lat': 45.747}#Saintes#0171327A#60.0#56.0#3016.0#13.0##86#
23213#D.E Infirmier#formation sélective#{'lon': -1.14545, 'lat': 46.1588}#La Rochelle#0171499M#86.0#42.0#4176.0#13.0##86#
23220#D.E Infirmier#formation sélective#{'lon': 3.95502, 'lat': 49.0433}#Epernay#0511571F#35.0#58.0#1864.0#17.0##86#
23234#D.E Infirmier#formation sélective#{'lon': 4.38393, 'lat': 45.4258}#Saint-Etienne#0421613A#120.0#39.0#3329.0#18.0##86#
23236#D.E Infirmier#formation sélective#{'lon': 4.06832, 'lat': 45.6058}#Montbrison#0421822C#45.0#42.0#2627.0#18.0##86#
23238#D.E Infirmier#formation sélective#{'lon': 7.34727, 'lat': 48.74675}#Saverne#0672336A#42.0#57.0#2546.0#17.0##86#
23240#D.E Infirmier#formation sélective#{'lon': 7.41846, 'lat': 48.2576}#Sélestat#0672338C#33.0#57.0#2834.0#17.0##86#
23247#D.E Infirmier#formation sélective#{'lon': 1.60858, 'lat': 43.1127}#Pamiers#0090559J#55.0#40.0#3976.0#16.0##86#
23249#D.E Infirmier#formation sélective#{'lon': 2.55441, 'lat': 44.3602}#Rodez#0121235C#43.0#39.0#4559.0#16.0##86#
23254#D.E Infirmier#formation sélective#{'lon': 0.0557, 'lat': 43.2199}#Tarbes#0650792H#75.0#34.0#4231.0#16.0##86#
23256#D.E Infirmier#formation sélective#{'lon': 2.2461, 'lat': 43.6048}#Castres#0811002Z#55.0#37.0#4470.0#16.0##86#
23260#D.E Infirmier#formation sélective#{'lon': 1.37771, 'lat': 48.7281}#Dreux#0281009V#59.0#61.0#2717.0#16.0##86#
23266#D.E Infirmier#formation sélective#{'lon': 0.6915800000000001, 'lat': 47.33495}#Chambray-lès-Tours#0371197A#134.0#58.0#3360.0#16.0##86#
23268#D.E Infirmier#formation sélective#{'lon': 1.34351, 'lat': 47.6035}#Blois#0410820U#117.0#68.0#3488.0#16.0##86#
23273#D.E Infirmier#formation sélective#{'lon': 2.91571, 'lat': 48.9479}#Meaux#0771986R#61.0#39.0#2722.0#19.0##86#
23284#D.E Infirmier#formation sélective#{'lon': 2.4288, 'lat': 48.85625}#Montreuil#0753035S#88.0#42.0#6444.0#20.0##86#
23286#D.E Infirmier#formation sélective#{'lon': 2.23563, 'lat': 48.8845}#Puteaux#0921979B#81.0#43.0#5872.0#20.0##86#
23293#D.E Infirmier#formation sélective#{'lon': 1.83194, 'lat': 48.6438}#Rambouillet#0781629X#59.0#60.0#2634.0#16.0##86#
23295#D.E Infirmier#formation sélective#{'lon': 1.93608, 'lat': 48.98586}#Les Mureaux#0783390L#45.0#44.0#2493.0#16.0##86#
23296#D.E Infirmier#formation sélective#{'lon': 2.2206, 'lat': 48.8714}#Suresnes#0921981D#63.0#44.0#3182.0#16.0##86#
23304#Licence - Portail Descartes : Informatique, Mathématiques, Mécanique, Physique#formation non sélective#{'lon': 5.44085, 'lat': 43.2326}#Marseille  9e  Arrondissement#0130201Y#######
23355#Licence - Lettres - Parcours Licence 1 Lettres - Entièrement en distanciel#formation non sélective#{'lon': -0.6174700000000001, 'lat': 44.7966}#Pessac#0331766R#70.0#100.0#211.0#12.0##42#53.3
23357#C.M.I - Cursus Master en Ingénierie - Mathématiques - Cursus Master en Ingénierie (CMI) :  Ingénierie Statistique des Données et Modélisation (CMI ISDeM)#formation sélective#{'lon': 1.93763, 'lat': 47.8466}#Orléans#0450855K#20.0#20.0#167.0#13.0###
23358#C.M.I - Cursus Master en Ingénierie - Histoire - Cursus Master en Ingénierie (CMI) : Editions Numériques et Patrimoine de l'Antiquité à nos jours#formation sélective#{'lon': 6.02566, 'lat': 47.2336}#Besançon#0251215K#18.0#42.0#36.0#10.0###
23367#Licence - Histoire - Parcours Archéologie, Histoire de l'art, Patrimoine#formation non sélective#{'lon': 5.91097, 'lat': 45.558}#Jacob-Bellecombette#0730858L#35.0#51.0#537.0#16.0#5.0#43.3#48.6
23368#Formation d'ingénieur Bac + 5 - Bac +1/+2#formation sélective#{'lon': 2.37841, 'lat': 48.8146}#Ivry-sur-Seine#0941890U#######
23374#D.E Infirmier#formation sélective#{'lon': -52.3027, 'lat': 4.93234}#Cayenne#9730144U#80.0#26.0#852.0#35.0##86#
23378#D.E Infirmier#formation sélective#{'lon': -2.74031, 'lat': 48.51291}#Saint-Brieuc#0221469C#76.0#38.0#3668.0#12.0##86#
23383#D.E Infirmier#formation sélective#{'lon': -1.20112, 'lat': 48.3317}#Javené#0351890P#45.0#41.0#3445.0#12.0##86#
23386#D.E Infirmier#formation sélective#{'lon': -3.38868, 'lat': 47.7406}#Lorient#0561311W#81.0#40.0#2308.0#11.0##86#
